parameters_m,tokens_b,task,task_label,n,base_acc,hq_acc,gap_acc_pp,base_acc_norm,hq_acc_norm,gap_acc_norm_pp
803,2.097,arc_challenge,ARC-C,1172,0.21587,0.254266,3.8395999999999986,0.262799,0.266212,0.34129999999999994
803,2.097,arc_easy,ARC-E,2376,0.5462962962962963,0.5761784511784511,2.9882154882154843,0.47474747474747475,0.5143097643097643,3.9562289562289523
803,2.097,csqa,CSQA,1221,0.29484029484029484,0.28746928746928746,-0.7371007371007376,0.3071253071253071,0.3063063063063063,-0.08190008190008258
803,2.097,hellaswag,HellaSwag,10042,0.3020314678350926,0.2961561441943836,-0.5875323640709029,0.33479386576379205,0.33608842859988053,0.12945628360884753
803,2.097,mmlu,MMLU,14042,0.23287281014100555,0.2335849594074918,0.0712149266486245,0.23287281014100555,0.2335849594074918,0.0712149266486245
803,2.097,openbookqa,OpenBookQA,500,0.2,0.174,-2.6000000000000023,0.338,0.33,-0.8000000000000007
803,2.097,piqa,PIQA,1838,0.6376496191512514,0.6343852013057671,-0.32644178454842576,0.6245919477693145,0.6392818280739935,1.4689880304678993
803,2.097,sciq,SciQ,1000,0.766,0.799,3.300000000000003,0.658,0.688,2.9999999999999916
803,2.097,siqa,SIQA,1954,0.36898669396110545,0.3592630501535312,-0.9723643807574234,0.4104401228249744,0.4007164790174002,-0.9723643807574178
803,2.097,winogrande,WinoGrande,1267,0.49329123914759276,0.5074980268350434,1.420678768745065,0.5122336227308603,0.5027624309392266,-0.9471191791633693
803,3.146,arc_challenge,ARC-C,1172,0.251706,0.277304,2.559800000000001,0.268771,0.285836,1.7064999999999997
803,3.146,arc_easy,ARC-E,2376,0.5782828282828283,0.6043771043771043,2.609427609427606,0.5269360269360269,0.5660774410774411,3.9141414141414144
803,3.146,csqa,CSQA,1221,0.30303030303030304,0.32596232596232594,2.29320229320229,0.32186732186732187,0.3407043407043407,1.8837018837018826
803,3.146,hellaswag,HellaSwag,10042,0.31398127862975506,0.3156741684923322,0.16928898625771516,0.36277633937462656,0.367257518422625,0.44811790479984404
803,3.146,mmlu,MMLU,14042,0.2388548639794901,0.23273038028770832,-0.6124483691781785,0.2388548639794901,0.23273038028770832,-0.6124483691781785
803,3.146,openbookqa,OpenBookQA,500,0.194,0.186,-0.8000000000000007,0.322,0.318,-0.40000000000000036
803,3.146,piqa,PIQA,1838,0.6474428726877041,0.6523394994559304,0.4896626768226331,0.6392818280739935,0.6485310119695321,0.9249183895538637
803,3.146,sciq,SciQ,1000,0.791,0.817,2.599999999999991,0.709,0.728,1.9000000000000017
803,3.146,siqa,SIQA,1954,0.36898669396110545,0.3741044012282497,0.5117707267144278,0.4165813715455476,0.41606960081883315,-0.051177072671443335
803,3.146,winogrande,WinoGrande,1267,0.5082872928176796,0.5035516969218626,-0.47355958958169575,0.5098658247829518,0.5098658247829518,0.0
803,4.194,arc_challenge,ARC-C,1172,0.250853,0.284983,3.4129999999999994,0.272184,0.306314,3.4129999999999994
803,4.194,arc_easy,ARC-E,2376,0.585016835016835,0.6224747474747475,3.7457912457912523,0.5180976430976431,0.5648148148148148,4.671717171717171
803,4.194,csqa,CSQA,1221,0.3153153153153153,0.32104832104832104,0.5733005733005725,0.31695331695331697,0.3325143325143325,1.5561015561015523
803,4.194,hellaswag,HellaSwag,10042,0.3240390360485959,0.32284405496912966,-0.11949810794662508,0.38348934475204144,0.3803027285401315,-0.3186616211909965
803,4.194,mmlu,MMLU,14042,0.2329440250676542,0.23223187580116791,-0.07121492664862727,0.2329440250676542,0.23223187580116791,-0.07121492664862727
803,4.194,openbookqa,OpenBookQA,500,0.202,0.192,-1.0000000000000009,0.314,0.326,1.200000000000001
803,4.194,piqa,PIQA,1838,0.6545157780195865,0.6566920565832427,0.21762785636562088,0.6556039173014145,0.6501632208922742,-0.5440696409140355
803,4.194,sciq,SciQ,1000,0.818,0.828,1.0000000000000009,0.713,0.719,0.6000000000000005
803,4.194,siqa,SIQA,1954,0.3735926305015353,0.372057318321392,-0.15353121801433,0.4140225179119754,0.40736949846468784,-0.6653019447287578
803,4.194,winogrande,WinoGrande,1267,0.516179952644041,0.494869771112865,-2.131018153117603,0.505130228887135,0.510655090765588,0.5524861878453025
803,5.243,arc_challenge,ARC-C,1172,0.255973,0.294369,3.8395999999999986,0.290956,0.30802,1.7064000000000024
803,5.243,arc_easy,ARC-E,2376,0.5972222222222222,0.6548821548821548,5.765993265993263,0.5509259259259259,0.5984848484848485,4.755892255892258
803,5.243,csqa,CSQA,1221,0.3357903357903358,0.3464373464373464,1.0647010647010624,0.3333333333333333,0.3447993447993448,1.1466011466011505
803,5.243,hellaswag,HellaSwag,10042,0.335291774546903,0.33260306711810395,-0.2688707428799064,0.40001991635132444,0.39852619000199163,-0.14937263493328135
803,5.243,mmlu,MMLU,14042,0.2461187864976499,0.2397094430992736,-0.6409343398376288,0.2461187864976499,0.2397094430992736,-0.6409343398376288
803,5.243,openbookqa,OpenBookQA,500,0.196,0.19,-0.6000000000000005,0.32,0.33,1.0000000000000009
803,5.243,piqa,PIQA,1838,0.6730141458106638,0.6681175190424374,-0.4896626768226331,0.6730141458106638,0.6653971708378672,-0.7616974972796564
803,5.243,sciq,SciQ,1000,0.828,0.831,0.30000000000000027,0.729,0.746,1.7000000000000015
803,5.243,siqa,SIQA,1954,0.3930399181166837,0.3812691914022518,-1.1770726714431912,0.41760491299897645,0.4155578300921187,-0.20470829068577334
803,5.243,winogrande,WinoGrande,1267,0.510655090765588,0.5138121546961326,0.31570639305446013,0.4964483030781373,0.5059194948697711,0.9471191791633748
803,6.291,arc_challenge,ARC-C,1172,0.261092,0.296075,3.4982999999999986,0.285836,0.314846,2.9010000000000034
803,6.291,arc_easy,ARC-E,2376,0.6069023569023569,0.6553030303030303,4.840067340067334,0.5513468013468014,0.6069023569023569,5.555555555555558
803,6.291,csqa,CSQA,1221,0.30876330876330876,0.35135135135135137,4.258804258804261,0.32678132678132676,0.3521703521703522,2.5389025389025432
803,6.291,hellaswag,HellaSwag,10042,0.34166500697072294,0.34096793467436765,-0.06970722963552944,0.4100776737701653,0.40509858593905596,-0.4979087831109341
803,6.291,mmlu,MMLU,14042,0.2513174761429996,0.24113374163224613,-1.0183734510753468,0.2513174761429996,0.24113374163224613,-1.0183734510753468
803,6.291,openbookqa,OpenBookQA,500,0.204,0.192,-1.1999999999999984,0.316,0.334,1.8000000000000016
803,6.291,piqa,PIQA,1838,0.6838955386289445,0.6686615886833515,-1.5233949945593017,0.6692056583242655,0.6605005440696409,-0.8705114254624613
803,6.291,sciq,SciQ,1000,0.817,0.84,2.300000000000002,0.74,0.75,1.0000000000000009
803,6.291,siqa,SIQA,1954,0.37615148413510746,0.3828045035823951,0.6653019447287634,0.42374616171954965,0.40992835209826,-1.3817809621289645
803,6.291,winogrande,WinoGrande,1267,0.5193370165745856,0.5043409629044988,-1.4996053670086829,0.49329123914759276,0.5082872928176796,1.4996053670086829
803,7.34,arc_challenge,ARC-C,1172,0.265358,0.298635,3.3277,0.286689,0.331058,4.4369
803,7.34,arc_easy,ARC-E,2376,0.61489898989899,0.6632996632996633,4.840067340067334,0.5517676767676768,0.6195286195286195,6.776094276094269
803,7.34,csqa,CSQA,1221,0.3366093366093366,0.35872235872235875,2.211302211302213,0.34807534807534807,0.36036036036036034,1.2285012285012276
803,7.34,hellaswag,HellaSwag,10042,0.34256124278032263,0.3405696076478789,-0.19916351324437143,0.4171479784903406,0.4140609440350528,-0.3087034455287796
803,7.34,mmlu,MMLU,14042,0.24704458054408204,0.2455490670844609,-0.14955134596211506,0.24704458054408204,0.2455490670844609,-0.14955134596211506
803,7.34,openbookqa,OpenBookQA,500,0.202,0.208,0.5999999999999978,0.318,0.328,1.0000000000000009
803,7.34,piqa,PIQA,1838,0.6817192600652884,0.676278563656148,-0.5440696409140355,0.6697497279651795,0.6741022850924918,0.43525571273123065
803,7.34,sciq,SciQ,1000,0.837,0.845,0.8000000000000007,0.738,0.794,5.600000000000005
803,7.34,siqa,SIQA,1954,0.3971340839303992,0.37461617195496416,-2.2517911975435014,0.4247697031729785,0.4211873080859775,-0.35823950870010335
803,7.34,winogrande,WinoGrande,1267,0.5035516969218626,0.4972375690607735,-0.6314127861089147,0.5043409629044988,0.5019731649565904,-0.23677979479084232
803,8.389,arc_challenge,ARC-C,1172,0.276451,0.304608,2.8156999999999988,0.289249,0.329352,4.0103
803,8.389,arc_easy,ARC-E,2376,0.627104377104377,0.6767676767676768,4.966329966329974,0.5618686868686869,0.6313131313131313,6.944444444444442
803,8.389,csqa,CSQA,1221,0.3407043407043407,0.3579033579033579,1.719901719901723,0.3464373464373464,0.3652743652743653,1.8837018837018882
803,8.389,hellaswag,HellaSwag,10042,0.35062736506671976,0.34485162318263296,-0.5775741884086805,0.4235212109141605,0.418442541326429,-0.507866958773151
803,8.389,mmlu,MMLU,14042,0.24234439538527275,0.2455490670844609,0.3204671699188144,0.24234439538527275,0.2455490670844609,0.3204671699188144
803,8.389,openbookqa,OpenBookQA,500,0.214,0.204,-1.0000000000000009,0.328,0.336,0.8000000000000007
803,8.389,piqa,PIQA,1838,0.6877040261153428,0.6838955386289445,-0.3808487486398282,0.6838955386289445,0.6735582154515778,-1.0337323177366686
803,8.389,sciq,SciQ,1000,0.838,0.856,1.8000000000000016,0.747,0.788,4.100000000000003
803,8.389,siqa,SIQA,1954,0.38229273285568066,0.37154554759467756,-1.07471852610031,0.42988741044012285,0.4247697031729785,-0.5117707267144334
803,8.389,winogrande,WinoGrande,1267,0.5153906866614049,0.5193370165745856,0.39463299131807794,0.5067087608524072,0.5114443567482242,0.47355958958169575
803,9.437,arc_challenge,ARC-C,1172,0.27901,0.308874,2.9864,0.305461,0.328498,2.3037000000000027
803,9.437,arc_easy,ARC-E,2376,0.6363636363636364,0.6531986531986532,1.683501683501687,0.5875420875420876,0.6207912457912458,3.3249158249158195
803,9.437,csqa,CSQA,1221,0.35872235872235875,0.3595413595413595,0.08190008190007703,0.35135135135135137,0.3595413595413595,0.8190008190008147
803,9.437,hellaswag,HellaSwag,10042,0.3536148177653854,0.34783907588129853,-0.577574188408686,0.4314877514439355,0.4204341764588727,-1.1053574985062764
803,9.437,mmlu,MMLU,14042,0.25103261643640506,0.2416322461187865,-0.9400370317618562,0.25103261643640506,0.2416322461187865,-0.9400370317618562
803,9.437,openbookqa,OpenBookQA,500,0.204,0.188,-1.5999999999999988,0.326,0.346,1.9999999999999962
803,9.437,piqa,PIQA,1838,0.6866158868335147,0.6849836779107725,-0.16322089227421843,0.6822633297062024,0.6746463547334058,-0.7616974972796564
803,9.437,sciq,SciQ,1000,0.824,0.843,1.9000000000000017,0.764,0.777,1.3000000000000012
803,9.437,siqa,SIQA,1954,0.37615148413510746,0.3766632548618219,0.051177072671443335,0.43193449334698053,0.4263050153531218,-0.5629477993858711
803,9.437,winogrande,WinoGrande,1267,0.5209155485398579,0.516179952644041,-0.47355958958168465,0.500394632991318,0.5098658247829518,0.9471191791633804
803,10.486,arc_challenge,ARC-C,1172,0.285836,0.318259,3.2423000000000037,0.305461,0.343003,3.7542000000000018
803,10.486,arc_easy,ARC-E,2376,0.632996632996633,0.672979797979798,3.998316498316501,0.585016835016835,0.6380471380471381,5.30303030303031
803,10.486,csqa,CSQA,1221,0.3546273546273546,0.3759213759213759,2.1294021294021306,0.36936936936936937,0.35626535626535627,-1.3104013104013101
803,10.486,hellaswag,HellaSwag,10042,0.3558056164110735,0.35441147181836286,-0.13941445927106444,0.43616809400517825,0.4283011352320255,-0.7866958773152744
803,10.486,mmlu,MMLU,14042,0.25729952998148414,0.24305654465175902,-1.4242985329725122,0.25729952998148414,0.24305654465175902,-1.4242985329725122
803,10.486,openbookqa,OpenBookQA,500,0.21,0.202,-0.7999999999999979,0.322,0.344,2.1999999999999966
803,10.486,piqa,PIQA,1838,0.6882480957562568,0.6806311207834603,-0.7616974972796453,0.6833514689880305,0.6784548422198041,-0.4896626768226331
803,10.486,sciq,SciQ,1000,0.829,0.845,1.6000000000000014,0.747,0.782,3.500000000000003
803,10.486,siqa,SIQA,1954,0.38485158648925283,0.3766632548618219,-0.8188331627430934,0.4263050153531218,0.4186284544524053,-0.76765609007165
803,10.486,winogrande,WinoGrande,1267,0.5224940805051302,0.5098658247829518,-1.2628255722178405,0.5090765588003157,0.5035516969218626,-0.5524861878453025
803,11.534,arc_challenge,ARC-C,1172,0.275597,0.30802,3.2423000000000037,0.290102,0.325085,3.4982999999999986
803,11.534,arc_easy,ARC-E,2376,0.632996632996633,0.6734006734006734,4.040404040404044,0.5736531986531986,0.6258417508417509,5.218855218855223
803,11.534,csqa,CSQA,1221,0.35135135135135137,0.35626535626535627,0.4914004914004899,0.3570843570843571,0.3546273546273546,-0.24570024570024773
803,11.534,hellaswag,HellaSwag,10042,0.35829516032662817,0.35550687114120694,-0.2788289185421233,0.44214299940250945,0.4334793865763792,-0.8663612826130263
803,11.534,mmlu,MMLU,14042,0.2444808431847315,0.23714570573992308,-0.7335137444808432,0.2444808431847315,0.23714570573992308,-0.7335137444808432
803,11.534,openbookqa,OpenBookQA,500,0.214,0.188,-2.5999999999999996,0.33,0.356,2.599999999999997
803,11.534,piqa,PIQA,1838,0.691512513601741,0.6866158868335147,-0.4896626768226331,0.6817192600652884,0.6811751904243744,-0.05440696409140244
803,11.534,sciq,SciQ,1000,0.831,0.837,0.6000000000000005,0.74,0.76,2.0000000000000018
803,11.534,siqa,SIQA,1954,0.38945752302968273,0.38075742067553736,-0.8700102354145367,0.428863868986694,0.42835209825997955,-0.051177072671443335
803,11.534,winogrande,WinoGrande,1267,0.5209155485398579,0.510655090765588,-1.026045777426987,0.5011838989739542,0.510655090765588,0.9471191791633804
803,12.583,arc_challenge,ARC-C,1172,0.277304,0.328498,5.1194000000000015,0.298635,0.356655,5.802000000000001
803,12.583,arc_easy,ARC-E,2376,0.6418350168350169,0.6771885521885522,3.535353535353536,0.5883838383838383,0.6367845117845118,4.840067340067344
803,12.583,csqa,CSQA,1221,0.37919737919737917,0.36609336609336607,-1.3104013104013101,0.36036036036036034,0.361998361998362,0.16380016380016515
803,12.583,hellaswag,HellaSwag,10042,0.3603863772156941,0.3571001792471619,-0.32861979685321896,0.4455287791276638,0.4347739494124676,-1.0754829715196201
803,12.583,mmlu,MMLU,14042,0.25573280159521433,0.2419883207520296,-1.3744480843184719,0.25573280159521433,0.2419883207520296,-1.3744480843184719
803,12.583,openbookqa,OpenBookQA,500,0.208,0.198,-0.9999999999999981,0.33,0.348,1.799999999999996
803,12.583,piqa,PIQA,1838,0.6936887921653971,0.6860718171926007,-0.7616974972796453,0.6980413492927094,0.6719260065288357,-2.611534276387373
803,12.583,sciq,SciQ,1000,0.837,0.855,1.8000000000000016,0.745,0.799,5.400000000000005
803,12.583,siqa,SIQA,1954,0.38485158648925283,0.37308085977482086,-1.1770726714431967,0.42681678607983625,0.42681678607983625,0.0
803,12.583,winogrande,WinoGrande,1267,0.5272296764009471,0.5074980268350434,-1.9731649565903675,0.5019731649565904,0.5138121546961326,1.1838989739542227
803,13.631,arc_challenge,ARC-C,1172,0.296928,0.312287,1.5358999999999956,0.31058,0.331911,2.133099999999999
803,13.631,arc_easy,ARC-E,2376,0.6473063973063973,0.6788720538720538,3.1565656565656575,0.6043771043771043,0.6220538720538721,1.7676767676767735
803,13.631,csqa,CSQA,1221,0.3751023751023751,0.34807534807534807,-2.7027027027027026,0.37674037674037675,0.3570843570843571,-1.9656019656019652
803,13.631,hellaswag,HellaSwag,10042,0.36247759410476,0.36168094005178253,-0.07966540529774635,0.4479187412865963,0.44214299940250945,-0.577574188408686
803,13.631,mmlu,MMLU,14042,0.24718701039737928,0.24027916251246262,-0.6907847884916662,0.24718701039737928,0.24027916251246262,-0.6907847884916662
803,13.631,openbookqa,OpenBookQA,500,0.21,0.206,-0.40000000000000036,0.344,0.352,0.8000000000000007
803,13.631,piqa,PIQA,1838,0.7007616974972797,0.6817192600652884,-1.90424374319913,0.6920565832426551,0.6828073993471164,-0.9249183895538637
803,13.631,sciq,SciQ,1000,0.83,0.852,2.200000000000002,0.754,0.786,3.200000000000003
803,13.631,siqa,SIQA,1954,0.38382804503582396,0.37563971340839303,-0.8188331627430934,0.4314227226202661,0.4273285568065507,-0.40941658137154113
803,13.631,winogrande,WinoGrande,1267,0.531965272296764,0.5185477505919495,-1.3417521704814583,0.5035516969218626,0.5185477505919495,1.4996053670086829
803,14.68,arc_challenge,ARC-C,1172,0.290956,0.321672,3.071600000000002,0.301195,0.351536,5.034100000000002
803,14.68,arc_easy,ARC-E,2376,0.6325757575757576,0.6675084175084175,3.4932659932659926,0.6001683501683501,0.6245791245791246,2.441077441077444
803,14.68,csqa,CSQA,1221,0.3726453726453726,0.37182637182637185,-0.08190008190007703,0.36936936936936937,0.36855036855036855,-0.08190008190008258
803,14.68,hellaswag,HellaSwag,10042,0.36347341167098185,0.35988846843258315,-0.3584943238398697,0.45200159330810596,0.4386576379207329,-1.334395538737304
803,14.68,mmlu,MMLU,14042,0.2439111237715425,0.23842757441959836,-0.5483549351944145,0.2439111237715425,0.23842757441959836,-0.5483549351944145
803,14.68,openbookqa,OpenBookQA,500,0.206,0.208,0.20000000000000018,0.342,0.34,-0.20000000000000018
803,14.68,piqa,PIQA,1838,0.6942328618063112,0.690968443960827,-0.32644178454841466,0.6942328618063112,0.6866158868335147,-0.7616974972796453
803,14.68,sciq,SciQ,1000,0.84,0.835,-0.5000000000000004,0.757,0.77,1.3000000000000012
803,14.68,siqa,SIQA,1954,0.38382804503582396,0.38945752302968273,0.5629477993858767,0.4227226202661208,0.42681678607983625,0.4094165813715467
803,14.68,winogrande,WinoGrande,1267,0.5169692186266772,0.5209155485398579,0.39463299131806684,0.5114443567482242,0.5114443567482242,0.0
803,15.729,arc_challenge,ARC-C,1172,0.28157,0.322526,4.095599999999999,0.305461,0.331911,2.645000000000003
803,15.729,arc_easy,ARC-E,2376,0.6531986531986532,0.6759259259259259,2.2727272727272707,0.6039562289562289,0.6317340067340067,2.777777777777779
803,15.729,csqa,CSQA,1221,0.3677313677313677,0.36036036036036034,-0.7371007371007376,0.371007371007371,0.3669123669123669,-0.4095004095004129
803,15.729,hellaswag,HellaSwag,10042,0.36755626369249156,0.3626767576180044,-0.4879506074487172,0.4532961561441944,0.44692292372037445,-0.637323242381993
803,15.729,mmlu,MMLU,14042,0.2457627118644068,0.2458339267910554,0.007121492664860507,0.2457627118644068,0.2458339267910554,0.007121492664860507
803,15.729,openbookqa,OpenBookQA,500,0.226,0.228,0.20000000000000018,0.342,0.35,0.7999999999999952
803,15.729,piqa,PIQA,1838,0.7067464635473341,0.6947769314472253,-1.196953210010876,0.7029379760609358,0.6784548422198041,-2.4483133841131655
803,15.729,sciq,SciQ,1000,0.84,0.842,0.20000000000000018,0.767,0.784,1.7000000000000015
803,15.729,siqa,SIQA,1954,0.390992835209826,0.387410440122825,-0.3582395087000978,0.4293756397134084,0.4242579324462641,-0.5117707267144334
803,15.729,winogrande,WinoGrande,1267,0.5272296764009471,0.5130228887134964,-1.420678768745065,0.5130228887134964,0.5122336227308603,-0.07892659826361781
803,16.777,arc_challenge,ARC-C,1172,0.275597,0.319113,4.3515999999999995,0.312287,0.340444,2.815700000000004
803,16.777,arc_easy,ARC-E,2376,0.6388888888888888,0.6910774410774411,5.218855218855223,0.5951178451178452,0.63510101010101,3.99831649831649
803,16.777,csqa,CSQA,1221,0.34725634725634724,0.37428337428337427,2.7027027027027026,0.36609336609336607,0.361998361998362,-0.40950040950040734
803,16.777,hellaswag,HellaSwag,10042,0.3693487353116909,0.364070902210715,-0.5277833100975904,0.4592710615415256,0.451503684524995,-0.7767377016530574
803,16.777,mmlu,MMLU,14042,0.23992308787921948,0.24398233869819114,0.4059250818971655,0.23992308787921948,0.24398233869819114,0.4059250818971655
803,16.777,openbookqa,OpenBookQA,500,0.228,0.21,-1.8000000000000016,0.346,0.322,-2.399999999999997
803,16.777,piqa,PIQA,1838,0.7072905331882481,0.6958650707290533,-1.1425462459194735,0.704570184983678,0.6882480957562568,-1.6322089227421177
803,16.777,sciq,SciQ,1000,0.834,0.858,2.400000000000002,0.764,0.805,4.100000000000003
803,16.777,siqa,SIQA,1954,0.37717502558853633,0.37768679631525076,0.051177072671443335,0.4196519959058342,0.42835209825997955,0.8700102354145367
803,16.777,winogrande,WinoGrande,1267,0.5098658247829518,0.5090765588003157,-0.07892659826361781,0.5067087608524072,0.5114443567482242,0.47355958958169575
803,17.826,arc_challenge,ARC-C,1172,0.290956,0.320819,2.9863000000000026,0.312287,0.337884,2.559700000000004
803,17.826,arc_easy,ARC-E,2376,0.6468855218855218,0.6835016835016835,3.6616161616161658,0.5791245791245792,0.6292087542087542,5.008417508417507
803,17.826,csqa,CSQA,1221,0.34561834561834565,0.3955773955773956,4.995904995904993,0.3521703521703522,0.37182637182637185,1.9656019656019652
803,17.826,hellaswag,HellaSwag,10042,0.3708424616610237,0.3647679745070703,-0.6074487153953367,0.46415056761601275,0.4534953196574388,-1.0655247958573977
803,17.826,mmlu,MMLU,14042,0.24376869391824527,0.23508047286711295,-0.8688221051132317,0.24376869391824527,0.23508047286711295,-0.8688221051132317
803,17.826,openbookqa,OpenBookQA,500,0.234,0.214,-2.0000000000000018,0.34,0.338,-0.20000000000000018
803,17.826,piqa,PIQA,1838,0.6996735582154516,0.7018498367791077,0.21762785636560977,0.7029379760609358,0.6882480957562568,-1.4689880304678993
803,17.826,sciq,SciQ,1000,0.841,0.861,2.0000000000000018,0.748,0.799,5.100000000000005
803,17.826,siqa,SIQA,1954,0.3812691914022518,0.3925281473899693,1.1258955987717478,0.43091095189355166,0.4278403275332651,-0.30706243602865446
803,17.826,winogrande,WinoGrande,1267,0.5201262825572218,0.5090765588003157,-1.104972375690616,0.5122336227308603,0.5122336227308603,0.0
803,18.35,arc_challenge,ARC-C,1172,0.280717,0.335324,5.460700000000002,0.305461,0.346416,4.095500000000002
803,18.35,arc_easy,ARC-E,2376,0.648989898989899,0.696969696969697,4.797979797979801,0.5921717171717171,0.6557239057239057,6.355218855218858
803,18.35,csqa,CSQA,1221,0.35053235053235055,0.38984438984438985,3.9312039312039304,0.3488943488943489,0.3857493857493858,3.6855036855036882
803,18.35,hellaswag,HellaSwag,10042,0.37402907787293366,0.37004580760804623,-0.39832702648874285,0.4662417845050787,0.45498904600677154,-1.1252738498307158
803,18.35,mmlu,MMLU,14042,0.2444096282580829,0.24825523429710866,0.3845606039025756,0.2444096282580829,0.24825523429710866,0.3845606039025756
803,18.35,openbookqa,OpenBookQA,500,0.234,0.208,-2.6000000000000023,0.35,0.356,0.6000000000000005
803,18.35,piqa,PIQA,1838,0.7040261153427638,0.6996735582154516,-0.43525571273121955,0.7078346028291621,0.6871599564744287,-2.0674646354733373
803,18.35,sciq,SciQ,1000,0.843,0.859,1.6000000000000014,0.756,0.807,5.100000000000005
803,18.35,siqa,SIQA,1954,0.38843398157625386,0.38485158648925283,-0.35823950870010335,0.4242579324462641,0.42835209825997955,0.4094165813715467
803,18.35,winogrande,WinoGrande,1267,0.5272296764009471,0.5153906866614049,-1.1838989739542227,0.5130228887134964,0.5114443567482242,-0.15785319652722452
803,18.874,arc_challenge,ARC-C,1172,0.292662,0.331911,3.9249000000000036,0.294369,0.350683,5.631400000000003
803,18.874,arc_easy,ARC-E,2376,0.6590909090909091,0.6877104377104377,2.8619528619528656,0.6111111111111112,0.6338383838383839,2.2727272727272707
803,18.874,csqa,CSQA,1221,0.37346437346437344,0.38656838656838655,1.3104013104013101,0.36855036855036855,0.36363636363636365,-0.4914004914004899
803,18.874,hellaswag,HellaSwag,10042,0.37880900219079866,0.37183827922724555,-0.6970722963553111,0.47211710814578767,0.46036646086436966,-1.1750647281418003
803,18.874,mmlu,MMLU,14042,0.24797037459051416,0.24704458054408204,-0.09257940464321157,0.24797037459051416,0.24704458054408204,-0.09257940464321157
803,18.874,openbookqa,OpenBookQA,500,0.232,0.204,-2.8000000000000025,0.348,0.346,-0.20000000000000018
803,18.874,piqa,PIQA,1838,0.6991294885745375,0.7002176278563657,0.10881392818281599,0.70620239390642,0.6974972796517954,-0.8705114254624613
803,18.874,sciq,SciQ,1000,0.838,0.853,1.5000000000000013,0.757,0.794,3.7000000000000033
803,18.874,siqa,SIQA,1954,0.3781985670419652,0.387410440122825,0.92118730808598,0.4263050153531218,0.42681678607983625,0.051177072671443335
803,18.874,winogrande,WinoGrande,1267,0.5311760063141279,0.5193370165745856,-1.1838989739542227,0.5122336227308603,0.5232833464877664,1.104972375690616
803,19.923,arc_challenge,ARC-C,1172,0.291809,0.336177,4.436800000000002,0.317406,0.350683,3.3277
803,19.923,arc_easy,ARC-E,2376,0.6658249158249159,0.6978114478114478,3.1986531986531896,0.6182659932659933,0.6502525252525253,3.1986531986532007
803,19.923,csqa,CSQA,1221,0.3783783783783784,0.4086814086814087,3.0303030303030276,0.3669123669123669,0.3832923832923833,1.6380016380016404
803,19.923,hellaswag,HellaSwag,10042,0.38189603664608646,0.37651862178848833,-0.5377414857598128,0.47699661422027484,0.4658434574785899,-1.1153156741684933
803,19.923,mmlu,MMLU,14042,0.24512177752456915,0.2419883207520296,-0.3133456772539539,0.24512177752456915,0.2419883207520296,-0.3133456772539539
803,19.923,openbookqa,OpenBookQA,500,0.224,0.208,-1.6000000000000014,0.348,0.336,-1.1999999999999955
803,19.923,piqa,PIQA,1838,0.7154515778019587,0.7094668117519043,-0.598476605005438,0.7132752992383025,0.705114254624592,-0.8161044613710478
803,19.923,sciq,SciQ,1000,0.859,0.862,0.30000000000000027,0.771,0.815,4.399999999999993
803,19.923,siqa,SIQA,1954,0.38229273285568066,0.390992835209826,0.8700102354145312,0.4344933469805527,0.43091095189355166,-0.35823950870010335
803,19.923,winogrande,WinoGrande,1267,0.5240726124704025,0.5217048145224941,-0.23677979479084232,0.4972375690607735,0.516179952644041,1.8942383583267552
803,19.999,arc_challenge,ARC-C,1172,0.291809,0.340444,4.863500000000004,0.3157,0.346416,3.071600000000002
803,19.999,arc_easy,ARC-E,2376,0.6654040404040404,0.6952861952861953,2.9882154882154843,0.6182659932659933,0.6515151515151515,3.3249158249158195
803,19.999,csqa,CSQA,1221,0.37674037674037675,0.4103194103194103,3.357903357903358,0.36855036855036855,0.3857493857493858,1.719901719901723
803,19.999,hellaswag,HellaSwag,10042,0.38129854610635333,0.37562238597888864,-0.5676160127464691,0.47918741286596295,0.465345548695479,-1.3841864170483942
803,19.999,mmlu,MMLU,14042,0.2461187864976499,0.24063523714570573,-0.5483549351944172,0.2461187864976499,0.24063523714570573,-0.5483549351944172
803,19.999,openbookqa,OpenBookQA,500,0.226,0.206,-2.0000000000000018,0.352,0.338,-1.3999999999999957
803,19.999,piqa,PIQA,1838,0.7121871599564744,0.70620239390642,-0.598476605005438,0.7121871599564744,0.7007616974972797,-1.1425462459194735
803,19.999,sciq,SciQ,1000,0.859,0.861,0.20000000000000018,0.77,0.815,4.499999999999993
803,19.999,siqa,SIQA,1954,0.3812691914022518,0.3925281473899693,1.1258955987717478,0.436028659160696,0.43193449334698053,-0.4094165813715467
803,19.999,winogrande,WinoGrande,1267,0.5201262825572218,0.516179952644041,-0.39463299131807794,0.49329123914759276,0.5169692186266772,2.3677979479084454
